ID,collection_date,longitude,latitude
5279,2025-01-01,4030429.60828538,2977529.10966915
5280,2025-01-01,4001116.48009095,2957350.32744764
5281,2024-12-28,4032152.62610518,2978566.71023978
5282,2025-01-01,3981802.35616992,2998417.40816546
5283,2025-01-01,4013552.23153839,2989850.63635709
5284,2025-01-01,3997163.50695738,2946638.21466629
5285,2024-12-30,4015372.78253204,2959971.29970119
5286,2025-01-01,3995466.78093574,2941943.01972288
5287,2025-01-01,4018915.63935698,2965029.48180747
5288,2024-12-25,4005083.55446209,2970174.20291649
5289,2024-12-23,4007784.15720832,2972079.65535445
5290,2025-01-01,4005554.50354175,2955867.96068678
5291,2025-01-01,3992405.60937842,2967359.55854833
5292,2024-12-30,3998267.21331908,2959312.52996776
5293,2025-01-01,4011940.47140112,2960184.32248766
5294,2024-12-24,4005665.29859788,2958093.17704177
5295,2025-01-01,3995667.18112763,2956846.38823315
5296,2025-01-01,3992260.57452812,2969442.92324535
5297,2025-01-01,4002153.26418459,2956266.67747832
5298,2025-01-01,4013691.95300083,2959593.42826335
5299,2025-01-01,3977822.75831229,2962294.61123743
5300,2025-01-01,4003760.0671628,2957704.16403751
5301,2025-01-01,4004412.29857965,2956558.04819687
5302,2025-01-01,3983947.17567393,2993301.23454648
5303,2025-01-01,3981690.08009417,2971227.4530063
5304,2025-01-01,4005863.2253495,2933397.13295289
5305,2025-01-01,4015223.65382078,2959416.98325782
5306,2025-01-01,4011909.35397875,2955973.86337446
5307,2025-01-01,4028100.82700818,2977246.37901546
5308,2025-01-01,4013990.03325792,2961076.18974373
5309,2025-01-01,3994615.31581538,2954358.94707092
5310,2025-01-01,4003206.75856827,2953985.59113813
5311,2025-01-01,4016952.65383141,2931372.7608648
5312,2025-01-01,4012741.45719106,2958757.51002278
5313,2025-01-01,3998479.35151576,2946263.88894855
5314,2025-01-01,3990333.66555969,2955057.40132884
5315,2025-01-01,3983542.15246026,2961054.06533662
5316,2025-01-01,4011836.45579587,2959148.28225408
5317,2025-01-01,4000177.94310265,2954209.64658434
5318,2025-01-01,3998984.69873796,2958463.49352834
5319,2025-01-01,4005177.00881231,2959276.92064762
5320,2024-12-25,4004949.44985768,2955957.23799786
5321,2025-01-01,4025040.78746819,2961467.9224095
5322,2024-12-28,3998789.55323045,2957934.12799534
5323,2025-01-01,4006038.0668127,2958560.68593128
5324,2025-01-01,3994084.78599409,2958340.18722758
5325,2024-12-28,4015990.5718213,2964609.41586242
5326,2025-01-01,3975029.41068823,2963602.31205539
5327,2025-01-01,4018312.21339931,2982686.66291875
5328,2024-12-22,3999966.01838285,2969662.60543426
5329,2025-01-01,4004037.74241196,2952274.9816524
5330,2025-01-01,4014238.7585982,2968013.37964484
5331,2025-01-01,3986190.42951232,2974125.62522359
5332,2025-01-01,4001763.82863578,2955665.60374648
5333,2025-01-01,4000563.54228923,2970652.48767606
5334,2024-12-25,4010781.00841328,2958689.6197457
5335,2025-01-01,4003514.1802404,2932652.06646923
5336,2025-01-01,4003580.88422438,2991191.98890926
5337,2025-01-01,4008445.31135076,2955299.12150442
5338,2025-01-01,4002377.13936235,2951940.13749012
5339,2025-01-01,4012322.65152594,2955391.78496012
5340,2025-01-01,4009638.83363061,2953016.21765072
5341,2025-01-01,4000469.46669216,2968376.54690542
5342,2025-01-01,4016776.73196629,2966418.01634946
5343,2025-01-01,3995747.96174575,2957001.34651422
5344,2025-01-01,3996716.08860408,2945832.33564939
5345,2025-01-01,4001217.83068374,2941545.71412848
5346,2025-01-01,3996633.0298044,2954455.31104514
5347,2025-01-01,4023927.15409411,2960744.45540867
5348,2025-01-01,3983285.77975598,2941355.43969045
5349,2025-01-01,4009132.48636634,2947372.33306699
5350,2025-01-01,4010161.16177191,2951792.60813341
5351,2025-01-01,3990634.45587992,2961548.56040322
5352,2025-01-01,4007136.20255767,2955289.14313255
5353,2025-01-01,4011107.46143899,2956697.7995331
5354,2025-01-01,4029442.49334496,2966975.59911624
5355,2025-01-01,3985276.34581377,2962197.01008577
5356,2025-01-01,4001350.72258879,2963456.43909352
5357,2025-01-01,4016011.2012367,2958297.18080977
5358,2024-12-24,4022204.49777538,2968478.37450276
5359,2025-01-01,4005018.776326,2977571.67933159
5360,2025-01-01,3999944.7917177,2961445.93678346
5361,2025-01-01,3996897.04040339,2944384.62164633
5362,2025-01-01,4004343.46762069,2955415.93108204
5363,2024-12-29,3999997.55170594,2937059.01407898
5364,2025-01-01,3991742.43612228,2971078.37591905
5365,2024-12-25,4002860.78668945,2953369.06078456
5366,2025-01-01,4000593.93660703,2967795.02368865
5367,2025-01-01,4008084.34433908,2956564.25560044
5368,2025-01-01,4001899.51454749,2955765.72416012
5369,2025-01-01,4009735.53325926,2970357.08732174
5370,2025-01-01,3994785.09573132,2956302.8078721
5371,2024-12-29,4003074.39805329,2969167.64075576
5372,2024-12-30,4005921.96843859,2968672.62756456
5373,2025-01-01,4010078.88240442,2957014.719892
5374,2025-01-01,4010336.3476367,2971967.8689556
5375,2025-01-01,4006679.86609198,2969555.10264717
5376,2025-01-01,3999871.33733707,2953603.54054972
5377,2025-01-01,4027064.57180366,2961812.73560869
5378,2025-01-01,3994205.78177005,2957410.17289672
5379,2024-12-30,3993827.95423939,2971241.81737856
5380,2025-01-01,4003620.58832742,2943100.55476936
5381,2025-01-01,4002995.53924657,2940931.85223033
5382,2025-01-01,3998398.50259592,2956803.72805561
5383,2025-01-01,4012460.92976065,2956937.41530799
5384,2024-12-27,3981370.07900483,2978527.01057571
5385,2024-12-29,4012771.74534075,2958776.12165153
5386,2025-01-01,3983037.77031856,2961929.31531142
5387,2024-12-24,3996225.35600337,2957877.09103873
5388,2025-01-01,4010318.29690825,2973133.17529184
5389,2025-01-01,4003467.48346563,2954682.76330978
5390,2025-01-01,4014182.99410806,2960223.65809244
5391,2025-01-01,4023340.95731541,2964733.49783147
5392,2025-01-01,4001092.40423376,2956781.47815973
5393,2025-01-01,3996460.22386994,2971657.68679724
5394,2025-01-01,4010949.19141937,2955784.6704609
5395,2025-01-01,4016279.97510479,2953627.69860686
5396,2025-01-01,4002517.97627366,2956433.51031141
5397,2025-01-01,3981123.83742834,2964075.14869158
5398,2024-12-26,3990362.56513822,2952332.47585435
5399,2025-01-01,4005366.7752253,2991885.64027708
5400,2025-01-01,3989479.72333355,2977612.80682975
5401,2025-01-01,3998489.09509193,2954761.30304624
5402,2025-01-01,3978023.72312087,2974395.25779695
5403,2025-01-01,4000298.16075133,2952265.12037158
5404,2025-01-01,3999018.19474238,2953285.28356764
5405,2025-01-01,4007298.65583084,2937870.77400556
5406,2025-01-01,3995874.40689226,2954283.78866617
5407,2025-01-01,4001260.38498212,2957179.26106798
5408,2025-01-01,4003288.29912089,2953856.8730593
5409,2025-01-01,3999019.40992813,2953438.87562571
5410,2025-01-01,4003523.58959376,2953806.21468266
5411,2025-01-01,3996849.38297933,2954992.09573338
5412,2025-01-01,4010973.48907463,2945257.4760256
5413,2025-01-01,4006103.74929482,2939126.51985694
5414,2025-01-01,4016168.15951654,2964585.54463973
5415,2025-01-01,3999379.24529596,2951480.94220116
5416,2025-01-01,4012734.04600993,2957853.31183777
5417,2025-01-01,4002544.59778134,2968467.18639784
5418,2024-12-24,4002130.93194085,2968360.8327625
5419,2025-01-01,3996676.92520157,2939473.91067297
5420,2025-01-01,3998709.39485445,2953898.52541393
5421,2025-01-01,4002975.30162702,2969274.03500759
5422,2025-01-01,3996014.78901946,2969973.75405331
5423,2025-01-01,4010665.69732006,2979825.84056775
5424,2025-01-01,3999182.35389053,2940812.1284344
5425,2025-01-01,4005451.30354919,2954768.98561611
5426,2025-01-01,4007998.8192625,2956194.60364646
5427,2025-01-01,4003538.53677989,2956906.27924028
5428,2025-01-01,4004467.43401782,2974435.79466757
5429,2025-01-01,4005174.48201898,2953387.8700352
5430,2025-01-01,4004779.89367675,2957134.15009298
5431,2024-12-29,3987285.26551155,2959905.68102475
5432,2025-01-01,3991206.00159133,2972014.66883636
5433,2025-01-01,3997165.80673943,2958135.72025427
5434,2025-01-01,3999699.72178841,2960736.14232985
5435,2025-01-01,3977270.07085305,2964973.0301862
5436,2025-01-01,4004701.38354484,2950607.45730367
5437,2025-01-01,4000892.54890453,2953898.0675773
5438,2025-01-01,3987788.18382079,2956309.98378839
5439,2025-01-01,4006002.90230917,2976353.51953285
5440,2025-01-01,4000243.034645,2955501.37981321
5441,2024-12-30,4022504.10932207,2964202.42577683
5442,2025-01-01,3991363.96743109,2971530.49458995
5443,2025-01-01,3984786.39410891,2960180.8645806
5444,2025-01-01,4000705.46568587,2941924.1117782
5445,2025-01-01,4030834.43662077,2961441.46697208
5446,2025-01-01,3988716.36202641,2989603.03759861
5447,2025-01-01,3997065.2211343,2958072.52265522
5448,2025-01-01,3992968.90483144,2924638.664344
5449,2025-01-01,4012911.4777139,2954993.94309393
5450,2025-01-01,4004561.02720371,2951791.30946533
5451,2025-01-01,3981636.80971279,2976177.27667031
5452,2025-01-01,4010478.38387755,2969464.78375093
5453,2025-01-01,4005681.19748875,2966920.10167676
5454,2025-01-01,4002339.26768173,2942482.10301189
5455,2025-01-01,4009379.45150789,2951890.85638503
5456,2025-01-01,4008514.87440052,2955287.55160834
5457,2025-01-01,4009289.01454399,2945261.9005026
5458,2024-12-28,4030864.41790636,2985193.05880053
5459,2024-12-26,3987458.77940418,2969067.20013015
5460,2025-01-01,4014506.77160629,2972336.02037023
5461,2025-01-01,3996611.79839187,2955443.59955665
5462,2025-01-01,4010736.01877776,2957570.82873319
5463,2025-01-01,3997912.92191821,2954703.99380091
5464,2025-01-01,4010800.41351354,2952745.76816259
5465,2025-01-01,4001997.80934373,2968363.18308281
5466,2025-01-01,3986975.71951654,2957842.15493224
5467,2024-12-30,3999184.71648737,2958677.04729236
5468,2025-01-01,4002227.64936895,2940868.42364058
5469,2025-01-01,4004244.82564347,2959531.67555675
5470,2025-01-01,3984801.68600804,2959472.56577671
5471,2025-01-01,4010368.94736675,2958568.86369717
5472,2025-01-01,3998554.66308876,2954876.11975671
5473,2025-01-01,3996291.48717934,2985524.55104822
5474,2025-01-01,4013271.42249907,2960427.73444633
5475,2025-01-01,3994636.71123925,2974574.9510606
5476,2025-01-01,4021168.41176454,2972593.78917218
5477,2024-12-27,3997801.18442701,2971347.11014182
5478,2025-01-01,4013287.94143569,2958844.76263151
5479,2025-01-01,4025935.19463907,2976977.12990239
5480,2024-12-26,3997416.42971165,2968474.90498653
5481,2025-01-01,4000306.1529025,2956550.66694932
5482,2025-01-01,4005138.59984301,2957311.22549425
5483,2025-01-01,3995972.63360584,2944451.91041682
5484,2025-01-01,4008897.99889404,2956395.69280088
5485,2025-01-01,3996642.95570083,2955032.63342163
5486,2025-01-01,4013348.73064991,2961226.61387742
5487,2025-01-01,3997996.93060806,2959293.9969453
5488,2025-01-01,4026229.88378486,2989434.24342598
5489,2025-01-01,4004087.33667558,2955397.2512801
5490,2025-01-01,3999216.71282507,2958427.01331083
5491,2025-01-01,4002832.73706899,2942126.38389497
5492,2025-01-01,3989196.04317724,2951515.54376267
5493,2025-01-01,4002523.87445303,2958646.0779344
5494,2025-01-01,4008150.56905075,2957785.09917082
5495,2025-01-01,4006738.70231215,2958025.39950048
5496,2025-01-01,3998685.28115303,2956222.88224053
5497,2025-01-01,4007763.24929064,2970324.66698807
5498,2025-01-01,3998487.61222514,2968268.5653358
5499,2025-01-01,3999116.30880943,2936547.20670159
5500,2024-12-29,4003616.32853139,2955588.51046094
5501,2025-01-01,4019463.86099721,2971700.52281161
5502,2025-01-01,4024990.3759571,2962670.718639
5503,2025-01-01,3996997.44491736,2956336.68468857
5504,2025-01-01,3997566.99789211,2945817.19183644
5505,2025-01-01,4012535.66332277,2960063.39160585
5506,2024-12-24,4016423.86439922,2958244.78113391
5507,2025-01-01,4005890.04066739,2953057.038494
5508,2025-01-01,3996887.28040094,2959111.32490561
5509,2025-01-01,4008526.85635734,2970606.21498706
5510,2025-01-01,4001792.22253324,2956857.85646031
5511,2025-01-01,4000183.55725015,2953315.57750334
5512,2024-12-25,4005546.55686104,2956164.2212296
5513,2025-01-01,4003330.08561849,2944021.5320528
5514,2025-01-01,3991575.67923827,2953970.51778477
5515,2025-01-01,3993783.23964923,2975505.46583425
5516,2025-01-01,4025169.33972309,2986542.01717571
5517,2025-01-01,4027473.10269215,2980630.2643008
5518,2025-01-01,4009821.37885623,2951560.71612914
5519,2024-12-30,4008009.25829529,2937902.09828048
5520,2024-12-30,4012668.6106583,2959326.93184195
5521,2024-12-25,4024403.22284457,2964505.59092327
5522,2025-01-01,4003743.8607321,2954261.82600807
5523,2025-01-01,4003545.00272936,2955412.92437692
5524,2025-01-01,4009970.53831724,2957366.11953556
5525,2025-01-01,4009538.96325284,2959642.80708564
5526,2025-01-01,4014880.62239111,2959007.15011034
5527,2025-01-01,3999716.70295884,2989264.26692422
5528,2024-12-27,4009309.31879163,2967675.14950348
5529,2025-01-01,4008294.47463405,2944696.97671537
5530,2025-01-01,4020850.49182581,2965661.013777
5531,2025-01-01,4001745.53727514,2969935.09049396
5532,2025-01-01,4002106.39593432,2968778.80030259
5533,2025-01-01,4001216.85410275,2994183.09905335
5534,2025-01-01,4009520.44978106,2955990.41498215
5535,2025-01-01,3999596.97808973,2969153.33824126
5536,2025-01-01,3986902.97897615,2972692.52213682
5537,2025-01-01,4011043.07682099,2959717.11186934
5538,2025-01-01,3995682.2428645,2944004.41808048
5539,2025-01-01,4006393.84702036,2959344.94091407
5540,2025-01-01,4019538.90128722,2978882.78864624
5541,2025-01-01,4004752.01184742,2956168.41389584
5542,2025-01-01,4010802.71973072,2955947.10271817
5543,2025-01-01,3996615.93238229,2957899.82407335
5544,2025-01-01,4002936.19759188,2956529.638565
5545,2025-01-01,3995982.21068026,2972111.61118241
5546,2025-01-01,3992088.14343774,2959803.36439487
5547,2025-01-01,3992820.17994147,2956816.64898388
5548,2025-01-01,3990636.01962935,2956322.93668757
5549,2025-01-01,4004837.99578294,2934680.73041551
5550,2025-01-01,4002079.38422055,2967492.36650244
5551,2025-01-01,4005179.40176037,2952121.41461356
5552,2025-01-01,4005692.03673002,2957523.24074097
5553,2025-01-01,4011411.10475474,2970800.01953845
5554,2025-01-01,3999752.64561061,2955375.26444267
5555,2025-01-01,4010902.38935043,2956285.9417795
5556,2025-01-01,4010110.50278596,2966726.59978387
5557,2025-01-01,3989598.13694397,2974720.53457739
5558,2025-01-01,3985411.54347238,2957765.46120666
5559,2025-01-01,4024503.46090994,2962548.5660513
5560,2025-01-01,4003048.17104734,2972409.93980822
5561,2025-01-01,4007206.59999908,2976356.34199043
5562,2025-01-01,4000924.00592218,2977565.49442103
5563,2025-01-01,4023871.33580236,2965863.87032199
5564,2025-01-01,4006379.73899316,2939829.37760388
5565,2024-12-30,3992240.61875184,2925321.54105151
5566,2025-01-01,4001820.7808571,2993142.13454972
5567,2025-01-01,3999033.35782634,2944630.73744378
5568,2025-01-01,3999535.21801086,2953430.0186065
5569,2025-01-01,4009451.37564601,2969339.61287929
5570,2025-01-01,4005711.77254503,2960057.65957591
5571,2024-12-27,4002139.29669045,2992248.53152482
5572,2025-01-01,3995225.13259831,2961400.51784934
5573,2025-01-01,3994084.18480771,2972742.08333192
5574,2025-01-01,4012426.40448921,2976858.52971201
5575,2025-01-01,3987394.27485431,2967349.17756466
5576,2025-01-01,3998049.45573529,2953583.2324641
5577,2025-01-01,4011959.79759612,2959722.61568106
5578,2024-12-30,4006886.5282481,2956672.62144387
5579,2025-01-01,4002828.41905129,2956438.19103204
5580,2025-01-01,4025743.54550922,2962935.61468106
5581,2025-01-01,3997466.16169613,2943287.58630089
5582,2025-01-01,3993723.66868456,2958319.18340061
5583,2025-01-01,3985006.15249063,2990050.10306001
5584,2025-01-01,3994850.89433492,2957637.58200687
5585,2025-01-01,4001797.31951415,2954417.81605155
5586,2025-01-01,4007671.97456702,2954430.40828885
5587,2025-01-01,4000498.42337953,2954138.51135372
5588,2025-01-01,4008865.79863179,2953850.11272146
5589,2025-01-01,3997360.3515889,2943180.96017627
5590,2025-01-01,4004930.66003883,2954163.31818859
5591,2025-01-01,4012279.0663886,2961307.17468921
5592,2025-01-01,3997111.93010655,2954630.29158524
5593,2025-01-01,4010513.01971773,2952454.01005555
5594,2025-01-01,4004528.8713594,2956001.30604752
5595,2025-01-01,4037621.27208997,2975527.57835476
5596,2025-01-01,4022449.39682858,2996113.13348697
5597,2025-01-01,4026565.80270325,2995168.76171801
5598,2025-01-01,3999139.60796375,2954459.52145554
5599,2025-01-01,4017380.04741839,2991935.10752618
5600,2025-01-01,4017206.47096938,2993665.37092631
5601,2025-01-01,4025133.21854626,2993042.18174021
5602,2025-01-01,4006758.36161155,2955642.9803176
5603,2025-01-01,4002839.01970122,2958370.35369724
5604,2025-01-01,4003580.64906791,2957286.57487463
5605,2024-12-29,3986839.62822963,2972358.6154957
5606,2025-01-01,4005870.71817935,2978530.27280041
5607,2025-01-01,4003132.4134624,2968293.42000395
5608,2025-01-01,3993208.00242025,2954664.07007228
5609,2025-01-01,3999422.2957213,2968717.70827357
5610,2025-01-01,3992391.02930504,2970237.79304259
5611,2025-01-01,4003803.87168957,2979488.49857446
5612,2025-01-01,4007420.53701042,2955356.40945584
5613,2024-12-26,4006377.42687735,2943935.71857391
5614,2025-01-01,3996519.42385587,2957791.72703457
5615,2025-01-01,3993028.88919951,2957897.04427548
5616,2025-01-01,3999227.67900643,2984423.79604743
5617,2025-01-01,4002856.13028524,2969115.87030851
5618,2025-01-01,3999773.5882994,2958459.79258533
5619,2025-01-01,3999278.07309483,2956307.31462453
5620,2025-01-01,3983663.18771929,2961916.18643389
5621,2025-01-01,4001260.66797672,2929250.65522046
5622,2025-01-01,3981145.77483381,2948441.04376334
5623,2025-01-01,3999256.25826673,2984194.78793227
5624,2025-01-01,4019429.57259416,2965176.57717895
5625,2024-12-30,4000355.55065948,2945010.4994309
5626,2025-01-01,4012239.73113254,2955681.58394798
5627,2025-01-01,4014726.11034429,2961126.33756819
5628,2024-12-30,3999919.41490592,2955649.40093065
5629,2025-01-01,4001983.68625532,2971223.49878189
5630,2025-01-01,4001852.0537546,2969993.91308958
5631,2025-01-01,4028044.37172771,2962929.4483605
5632,2025-01-01,3985421.68576607,2958107.90079493
5633,2025-01-01,4002764.69731764,2969900.57011379
5634,2025-01-01,3989834.704116,2957029.55628589
5635,2025-01-01,4004757.78935995,2958561.42358183
5636,2025-01-01,3982276.34789887,2967938.97665638
5637,2025-01-01,4009091.18463871,2957254.64765636
5638,2025-01-01,4010344.87736757,2956710.81314937
5639,2025-01-01,4004493.87737593,2954146.51188755
5640,2025-01-01,3987521.12797384,2960081.20949906
5641,2025-01-01,4008099.06612449,2959731.57016672
5642,2025-01-01,4009611.09016487,2957505.96392877
5643,2025-01-01,3989542.0458358,2974913.22191843
5644,2025-01-01,4015108.49415408,2959767.17777043
5645,2025-01-01,4002359.51676935,2968510.08594212
5646,2025-01-01,3986005.90673703,2960413.7171946
5647,2025-01-01,4008929.35156912,2957349.66398584
5648,2025-01-01,4007543.05464771,2978097.65739218
5649,2025-01-01,4006845.86073008,2970244.59119224
5650,2025-01-01,3991766.03325189,2926364.56242995
5651,2024-12-25,3988674.5492786,2978672.72504958
5652,2025-01-01,4018975.39601173,2941833.39016826
5653,2025-01-01,3996915.39704002,2957929.72153621
5654,2025-01-01,4001821.14243121,2956979.5239085
5655,2025-01-01,4009023.0134901,2956544.0096865
5656,2024-12-28,3997668.51146684,2941137.05548111
5657,2025-01-01,3997901.52630722,2957812.71418479
5658,2025-01-01,4011084.40488685,2957599.36984467
5659,2025-01-01,3993746.38798992,2951517.65115024
5660,2025-01-01,4007655.29124996,2970468.32936712
5661,2025-01-01,4000613.80142883,2968379.12741856
5662,2025-01-01,4004948.22249282,2953581.15842882
5663,2025-01-01,4013542.07322443,2955375.56034222
5664,2025-01-01,3986048.45099892,2956482.04202029
5665,2025-01-01,4005435.22463441,2963799.7820569
5666,2025-01-01,3980735.06038341,2987747.19547268
5667,2024-12-30,4003469.56011457,2956009.87573253
5668,2024-12-24,4003493.91872087,2951724.99646438
5669,2025-01-01,4004709.48891914,2954058.34531027
5670,2025-01-01,3988708.17074986,2996772.64138762
5671,2025-01-01,4007727.55365217,2957470.21827406
5672,2025-01-01,3992393.9707544,2971338.07202044
5673,2025-01-01,3999805.72366285,2941151.18394684
5674,2025-01-01,3996549.29387854,2944467.80905452
5675,2025-01-01,3978312.07374454,2962455.93412548
5676,2024-12-28,3995544.82297155,2970204.30778962
5677,2024-12-28,4015158.0399967,2960165.7176883
5678,2025-01-01,4010345.71928892,2975257.60857883
5679,2025-01-01,3990767.40739362,2941385.48644379
5680,2025-01-01,3995826.7122022,2943443.55813476
5681,2025-01-01,4005813.50162946,2977637.28092413
5682,2025-01-01,4006608.86026962,2970594.43614942
5683,2025-01-01,3998113.9911374,2969690.72430077
5684,2025-01-01,4008744.98650644,2957112.89919571
5685,2025-01-01,3988613.28562968,2991126.18639901
5686,2025-01-01,4016977.87676763,2966188.41217517
5687,2025-01-01,4002211.99069664,2953143.02957066
5688,2025-01-01,4008951.24634075,2957593.65706463
5689,2025-01-01,4004694.76036922,2956529.14818904
5690,2025-01-01,3997911.60076757,2943060.95744947
5691,2025-01-01,4001043.00865022,2954877.34858649
5692,2025-01-01,4006159.83210656,2962507.36854982
5693,2025-01-01,3998734.97974987,2933828.55777061
5694,2025-01-01,4012908.96581661,2960558.3573968
5695,2025-01-01,3985362.55803144,2942052.32233939
5696,2025-01-01,4021179.87937772,2976591.26026913
5697,2025-01-01,4009508.22735495,2968253.75309196
5698,2025-01-01,3989750.87337376,2938218.1140946
5699,2025-01-01,4000931.38499538,2952223.65450269
5700,2025-01-01,4007348.76240097,2954690.0701319
5701,2025-01-01,4002824.77783673,2951382.2876664
5702,2025-01-01,3998128.58219713,2952786.30965608
5703,2025-01-01,4009305.93975237,2966636.85739865
5704,2025-01-01,4005622.55632257,2951985.66304222
5705,2025-01-01,3990137.97708321,2961625.49364238
5706,2025-01-01,4014337.49062198,2954264.38927446
5707,2024-12-30,3992965.86641335,2952796.83545936
5708,2025-01-01,4009889.09488878,2956547.56715358
5709,2025-01-01,4028595.16589604,2975570.70560269
5710,2025-01-01,3999693.95330491,2950124.20762388
5711,2025-01-01,3996978.20584652,2932659.85426108
5712,2025-01-01,4000333.73849717,2944690.55854202
5713,2025-01-01,4000557.65595228,2940511.97966292
5714,2025-01-01,3999286.33942132,2958093.10606819
5715,2025-01-01,4000751.60279471,2957291.34539386
5716,2025-01-01,4002721.71844103,2952345.99875439
5717,2025-01-01,4025141.92605094,2995585.23465104
5718,2025-01-01,3985463.46613439,2973075.50724177
5719,2025-01-01,4019510.37194754,2975281.9768847
5720,2025-01-01,4003097.8187829,2953677.70975584
5721,2025-01-01,3999543.41222137,2942774.82153488
5722,2024-12-30,3985366.50742913,2970594.82109937
5723,2025-01-01,4013550.14512031,2955587.28783464
5724,2025-01-01,4000818.86442041,2952438.05494452
5725,2025-01-01,4015909.73006537,2960519.884886
5726,2025-01-01,3980591.21389197,2934591.22957897
5727,2024-12-27,4012229.70715632,2956873.0163847
5728,2025-01-01,4014555.66830398,2958419.02264198
5729,2025-01-01,3999750.81176704,2960031.33018057
5730,2025-01-01,4008433.93898844,2958294.45550602
5731,2025-01-01,3998266.63952459,2939359.30178172
5732,2025-01-01,4012088.67325391,2954573.50457296
5733,2025-01-01,4015134.47543523,2959978.02481531
5734,2025-01-01,4029373.84540586,2962284.89295783
5735,2025-01-01,4007965.62892982,2944031.80961708
5736,2025-01-01,4004711.39261945,2969875.20130986
5737,2025-01-01,3997263.16179629,2942186.54665335
5738,2025-01-01,4002801.86875696,2957149.89732929
5739,2025-01-01,3981622.61234471,2972519.71947314
5740,2025-01-01,4011361.38983902,2959373.14570466
5741,2025-01-01,4014515.38471405,2954703.70878516
5742,2025-01-01,3978622.20736794,2970979.61061132
5743,2025-01-01,4009456.69749449,2977430.60706996
5744,2025-01-01,4005772.39146293,2952004.56089771
5745,2025-01-01,3994962.54483869,2969233.95347499
5746,2025-01-01,3975380.73210773,2973290.77096047
5747,2024-12-27,4002622.48631673,2972029.69286325
5748,2025-01-01,3997525.81294892,2960687.85527726
5749,2025-01-01,3993194.50807735,2956411.04621529
5750,2025-01-01,3986851.25519048,2958901.11101045
5751,2025-01-01,4009618.55213745,2958802.23369968
5752,2025-01-01,3993606.1089474,2967876.16444433
5753,2025-01-01,3998511.07987996,2953029.93739561
5754,2025-01-01,4010144.15765673,2960021.78568399
5755,2025-01-01,4006267.65447808,2959477.28951178
5756,2025-01-01,4002764.89840139,2969840.15235162
5757,2025-01-01,3992822.19019517,2970296.84906796
5758,2025-01-01,4004672.1916136,2954135.06008706
5759,2025-01-01,3997377.57311539,2954500.20803695
5760,2025-01-01,4007319.24747285,2956869.87924193
5761,2025-01-01,3999786.07643935,2959473.35541994
5762,2025-01-01,4011629.05735241,2956043.64322173
5763,2025-01-01,4009918.56521926,2955784.74622211
5764,2025-01-01,4019692.93962628,2981675.35288343
5765,2025-01-01,4013109.54280168,2975170.64832833
5766,2024-12-29,4001899.47679996,2956636.33176941
5767,2025-01-01,4010575.51536486,2957065.64082837
5768,2025-01-01,4003459.28724849,2949282.44625749
5769,2024-12-30,4002050.68870948,2967690.994777
5770,2025-01-01,4020226.20996348,2965070.91703037
5771,2025-01-01,3989905.89849273,2969361.05118232
5772,2025-01-01,4015238.63462161,2958557.64537364
5773,2025-01-01,3990808.79896639,2971470.85246163
5774,2025-01-01,4004033.02090871,2957532.78724196
5775,2025-01-01,3999212.44294212,2968406.70852132
5776,2025-01-01,4002386.13420419,2984983.29405381
5777,2025-01-01,3995103.91338823,2956773.04120358
5778,2025-01-01,4012923.83534021,2955903.06812483
5779,2025-01-01,4007678.35794444,2942414.30252582
5780,2025-01-01,3995409.06031631,2968291.40009554
5781,2025-01-01,3983320.46660173,2971962.69544265
5782,2025-01-01,3990364.8780659,2959312.08535278
5783,2025-01-01,4008696.10608696,2977805.19034461
5784,2025-01-01,4011678.61438518,2955823.03164074
5785,2025-01-01,3999818.75021833,2955375.72661228
5786,2025-01-01,4010022.22543451,2958726.60388001
5787,2025-01-01,4003570.91631207,2969429.55780657
5788,2025-01-01,4003367.97276062,2958490.05601288
5789,2025-01-01,4014782.64584687,2960517.08355285
5790,2025-01-01,3998712.67910278,2944721.45991084
5791,2025-01-01,4004642.67385292,2957047.38375083
5792,2025-01-01,4009128.14696748,2953760.93409959
5793,2025-01-01,3981193.05437054,2975978.83677081
5794,2025-01-01,4012975.23299047,2936313.59755683
5795,2025-01-01,3992241.58253892,2985649.9694246
5796,2025-01-01,4013855.71149015,2956232.42973915
5797,2025-01-01,4005858.07616526,2957101.06809968
5798,2025-01-01,3997076.29021637,2986607.34543778
5799,2025-01-01,4007126.90667059,2959451.3993687
5800,2024-12-28,3988514.31089463,2994797.04554169
5801,2025-01-01,3994835.95186637,2958832.83938805
5802,2025-01-01,4004931.92491871,2963590.95263392
5803,2025-01-01,4003747.20934704,2952982.16596206
5804,2025-01-01,4013881.29164967,2956115.18341343
5805,2025-01-01,4016474.72271211,2959131.183528
5806,2025-01-01,4011143.20160997,2956556.6411177
5807,2025-01-01,4008242.19797131,2969786.46095359
5808,2025-01-01,4000479.1161485,2958143.87223478
5809,2025-01-01,3998324.9184589,2955069.26603494
5810,2025-01-01,4003621.64684984,2958129.68954681
5811,2025-01-01,4003516.72065284,2956713.22029323
5812,2025-01-01,3980037.90421092,2963243.70496093
5813,2025-01-01,4010499.01771892,2977806.97559733
5814,2025-01-01,4012775.44822581,2975825.38486465
5815,2025-01-01,4008851.46719728,2954824.32992941
5816,2025-01-01,4007917.32305096,2953508.67443258
